album_name,album_release_date,artists_name,artists_id,duration_ms,explicit,name,popularity,external_urls,test,year
Positions,2020-10-30,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,167989,True,motive (with Doja Cat),81,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,yes,2020
Positions (Deluxe),2021-02-19,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,182437,True,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",71,https://open.spotify.com/track/2sQH02O2HBCPJCztBrCWNa,yes,2021
Positions (Deluxe),2021-02-19,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,182437,True,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",71,https://open.spotify.com/track/2sQH02O2HBCPJCztBrCWNa,yes,2021
Sweetener,2018-08-17,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,197546,True,God is a woman,80,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,yes,2018
Justice,2021-03-19,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,198081,True,Peaches (feat. Daniel Caesar & Giveon),100,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,yes,2021
Justice,2021-03-19,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,170813,False,Hold On,87,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5,yes,2021
Justice,2021-03-19,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,190779,False,Anyone,84,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC,yes,2021
Justice,2021-03-19,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,212093,False,Holy (feat. Chance The Rapper),82,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ,yes,2021
Justice,2021-03-19,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,149189,True,Lonely (with benny blanco),80,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ,yes,2021
Stuck with U,2020-05-08,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,228482,False,Stuck with U (with Justin Bieber),85,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,yes,2020
Stuck with U,2020-05-08,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,228482,False,Stuck with U (with Justin Bieber),85,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,yes,2020
"10,000 Hours (with Justin Bieber)",2019-10-04,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,167693,False,"10,000 Hours (with Justin Bieber)",84,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,yes,2019
Wonder,2020-12-04,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,178994,False,Monster (Shawn Mendes & Justin Bieber),78,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,yes,2020
Wonder,2020-12-04,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,178994,False,Monster (Shawn Mendes & Justin Bieber),78,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,yes,2020
Justice,2021-03-19,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,174406,False,As I Am (feat. Khalid),83,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J,yes,2021
Justice,2021-03-19,Khalid,6LuN9FCkKOj5PcnpouEgny,174406,False,As I Am (feat. Khalid),83,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J,yes,2021
Purpose (Deluxe),2015-11-13,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,233720,False,Love Yourself,83,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,yes,2015
Music To Be Murdered By,2020-01-17,Eminem,7dGJo4pcD2V6oG8kP0tJRR,210800,True,Godzilla (feat. Juice WRLD),85,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,yes,2020
Music To Be Murdered By,2020-01-17,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,210800,True,Godzilla (feat. Juice WRLD),85,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,yes,2020
The Eminem Show,2002-05-26,Eminem,7dGJo4pcD2V6oG8kP0tJRR,297786,True,'Till I Collapse,84,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,yes,2002
The Eminem Show,2002-05-26,Eminem,7dGJo4pcD2V6oG8kP0tJRR,290320,True,Without Me,84,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk,yes,2002
The Marshall Mathers LP,2000-05-23,Eminem,7dGJo4pcD2V6oG8kP0tJRR,284200,True,The Real Slim Shady,84,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR,yes,2000
Recovery,2010-06-18,Eminem,7dGJo4pcD2V6oG8kP0tJRR,263373,True,Love The Way You Lie,82,https://open.spotify.com/track/15JINEqzVMv3SvJTAXAKED,yes,2010
Recovery,2010-06-18,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,263373,True,Love The Way You Lie,82,https://open.spotify.com/track/15JINEqzVMv3SvJTAXAKED,yes,2010
The Marshall Mathers LP,2000-05-23,Eminem,7dGJo4pcD2V6oG8kP0tJRR,404106,True,Stan,79,https://open.spotify.com/track/3UmaczJpikHgJFyBTAJVoz,yes,2000
Recovery,2010-06-18,Eminem,7dGJo4pcD2V6oG8kP0tJRR,248133,True,Not Afraid,79,https://open.spotify.com/track/7Ie9W94M7OjPoZVV216Xus,yes,2010
The Marshall Mathers LP2 (Deluxe),2013-11-05,Eminem,7dGJo4pcD2V6oG8kP0tJRR,363521,True,Rap God,77,https://open.spotify.com/track/6or1bKJiZ06IlK0vFvY75k,yes,2013
Curtain Call: The Hits (Deluxe Edition),2005-12-06,Eminem,7dGJo4pcD2V6oG8kP0tJRR,326466,True,"Lose Yourself - From ""8 Mile"" Soundtrack",76,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,yes,2005
Encore (Deluxe Version),2004-11-12,Eminem,7dGJo4pcD2V6oG8kP0tJRR,250760,True,Mockingbird,76,https://open.spotify.com/track/561jH07mF1jHuk7KlaeF0s,yes,2004
Afrodisíaco,2020-11-13,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,231594,True,Reloj,81,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J,yes,2020
Afrodisíaco,2020-11-13,Anuel AA,2R21vXR83lH98kGeO99Y66,231594,True,Reloj,81,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J,yes,2020
KG0516,2021-03-26,Anuel AA,2R21vXR83lH98kGeO99Y66,263013,True,LOCATION,74,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE,yes,2021
KG0516,2021-03-26,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,263013,True,LOCATION,74,https://open.spotify.com/track/478g4LSkyMB1PMkVOVmIaE,yes,2021
Los Dioses,2021-01-22,Anuel AA,2R21vXR83lH98kGeO99Y66,206586,False,Antes,83,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC,yes,2021
Los Dioses,2021-01-22,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,206586,False,Antes,83,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC,yes,2021
Now Or Never,2020-07-24,Anuel AA,2R21vXR83lH98kGeO99Y66,345240,True,La Jeepeta - Remix,74,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,yes,2020
Now Or Never,2020-07-24,Myke Towers,7iK8PXO48WeuP03g8YR51W,345240,True,La Jeepeta - Remix,74,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,yes,2020
Emmanuel,2020-05-29,Anuel AA,2R21vXR83lH98kGeO99Y66,246000,True,Hasta Que Dios Diga,79,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,yes,2020
Emmanuel,2020-05-29,Bad Bunny,4q3ewBCX7sLwd24euuV69X,246000,True,Hasta Que Dios Diga,79,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,yes,2020
Emmanuel,2020-05-29,Anuel AA,2R21vXR83lH98kGeO99Y66,301714,False,China,70,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,yes,2020
Emmanuel,2020-05-29,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,301714,False,China,70,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,yes,2020
Emmanuel,2020-05-29,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,301714,False,China,70,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,yes,2020
Emmanuel,2020-05-29,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,301714,False,China,70,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,yes,2020
Adicto (with Anuel AA & Ozuna),2019-08-22,Anuel AA,2R21vXR83lH98kGeO99Y66,270740,False,Adicto (with Anuel AA & Ozuna),78,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,yes,2019
Adicto (with Anuel AA & Ozuna),2019-08-22,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,270740,False,Adicto (with Anuel AA & Ozuna),78,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,yes,2019
Ella Quiere Beber (Remix),2018-11-02,Anuel AA,2R21vXR83lH98kGeO99Y66,219357,False,Ella Quiere Beber - Remix,76,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,yes,2018
Otro Trago (Remix),2019-07-26,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,287773,True,Otro Trago - Remix,76,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,yes,2019
Otro Trago (Remix),2019-07-26,Anuel AA,2R21vXR83lH98kGeO99Y66,287773,True,Otro Trago - Remix,76,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,yes,2019
Los Dioses,2021-01-22,Anuel AA,2R21vXR83lH98kGeO99Y66,212826,False,Nena Buena,75,https://open.spotify.com/track/7m6aTkKrrPHAZ4fGnksoda,yes,2021
Los Dioses,2021-01-22,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,212826,False,Nena Buena,75,https://open.spotify.com/track/7m6aTkKrrPHAZ4fGnksoda,yes,2021
Future Nostalgia,2020-03-27,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,203064,False,Levitating (feat. DaBaby),89,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,yes,2020
Future Nostalgia,2020-03-27,DaBaby,4r63FhuTkUYltbVAg5TQnk,203064,False,Levitating (feat. DaBaby),89,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,yes,2020
Future Nostalgia (The Moonlight Edition),2021-02-11,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,165506,False,We're Good,90,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh,yes,2021
UN DIA (ONE DAY) (Feat. Tainy),2020-07-24,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,232253,False,UN DIA (ONE DAY) (Feat. Tainy),86,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,yes,2020
UN DIA (ONE DAY) (Feat. Tainy),2020-07-24,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,232253,False,UN DIA (ONE DAY) (Feat. Tainy),86,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,yes,2020
UN DIA (ONE DAY) (Feat. Tainy),2020-07-24,Bad Bunny,4q3ewBCX7sLwd24euuV69X,232253,False,UN DIA (ONE DAY) (Feat. Tainy),86,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,yes,2020
Plastic Hearts,2020-11-27,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,169333,False,Prisoner (feat. Dua Lipa),81,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,yes,2020
Future Nostalgia,2020-03-27,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,183290,False,Don't Start Now,84,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,yes,2020
Future Nostalgia,2020-03-27,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,203807,False,Levitating,83,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP,yes,2020
Future Nostalgia,2020-03-27,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,221820,False,Break My Heart,82,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,yes,2020
One Kiss (with Dua Lipa),2018-04-06,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,214846,False,One Kiss (with Dua Lipa),82,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,yes,2018
Dua Lipa (Deluxe),2017-06-02,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,209320,False,New Rules,81,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,yes,2017
Dua Lipa (Deluxe),2017-06-02,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,217946,True,IDGAF,80,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,yes,2017
Travesuras (Remix),2021-03-11,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,324426,True,Travesuras - Remix,86,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy,yes,2021
Travesuras (Remix),2021-03-11,Myke Towers,7iK8PXO48WeuP03g8YR51W,324426,True,Travesuras - Remix,86,https://open.spotify.com/track/0VWLId2RwPCno9s1cJm2Vy,yes,2021
Enoc,2020-09-04,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,230693,False,Una Locura,85,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU,yes,2020
Enoc,2020-09-04,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,230693,False,Una Locura,85,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU,yes,2020
Los Dioses,2021-01-22,Anuel AA,2R21vXR83lH98kGeO99Y66,206586,False,Antes,83,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC,yes,2021
Los Dioses,2021-01-22,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,206586,False,Antes,83,https://open.spotify.com/track/73O30uMI7n6DuzBmbtO7kC,yes,2021
Enoc,2020-09-04,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,214506,True,Del Mar,83,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8,yes,2020
Enoc,2020-09-04,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,214506,True,Del Mar,83,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8,yes,2020
Enoc,2020-09-04,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,224186,False,Despeinada,80,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC,yes,2020
Enoc,2020-09-04,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,217240,False,Caramelo,71,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo,yes,2020
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,212500,True,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",78,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,yes,2018
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,212500,True,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",78,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,yes,2018
Adicto (with Anuel AA & Ozuna),2019-08-22,Anuel AA,2R21vXR83lH98kGeO99Y66,270740,False,Adicto (with Anuel AA & Ozuna),78,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,yes,2019
Adicto (with Anuel AA & Ozuna),2019-08-22,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,270740,False,Adicto (with Anuel AA & Ozuna),78,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,yes,2019
TRANSLATION,2020-11-02,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,251428,True,MAMACITA,71,https://open.spotify.com/track/04YutdH0j1INpsva3gOipt,yes,2020
Otro Trago (Remix),2019-07-26,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,287773,True,Otro Trago - Remix,76,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,yes,2019
Otro Trago (Remix),2019-07-26,Anuel AA,2R21vXR83lH98kGeO99Y66,287773,True,Otro Trago - Remix,76,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,yes,2019
÷ (Deluxe),2017-03-03,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,263400,False,Perfect,86,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,yes,2017
Afterglow,2020-12-21,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,185486,False,Afterglow,86,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq,yes,2020
÷ (Deluxe),2017-03-03,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,233712,False,Shape of You,86,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,yes,2017
x (Wembley Edition),2013,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,258986,False,Photograph,66,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,yes,2013
x (Wembley Edition),2013,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,281560,False,Thinking out Loud,67,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,yes,2013
No.6 Collaborations Project,2019-07-12,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,219946,False,I Don't Care (with Justin Bieber),76,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,yes,2019
No.6 Collaborations Project,2019-07-12,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,219946,False,I Don't Care (with Justin Bieber),76,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,yes,2019
÷ (Deluxe),2017-03-03,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,207520,False,Happier,82,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,yes,2017
No.6 Collaborations Project,2019-07-12,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,197866,False,Beautiful People (feat. Khalid),76,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,yes,2019
No.6 Collaborations Project,2019-07-12,Khalid,6LuN9FCkKOj5PcnpouEgny,197866,False,Beautiful People (feat. Khalid),76,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,yes,2019
÷ (Deluxe),2017-03-03,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,170826,False,Galway Girl,79,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,yes,2017
No.6 Collaborations Project,2019-07-12,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,204466,False,South of the Border (feat. Camila Cabello & Cardi B),79,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,yes,2019
No.6 Collaborations Project,2019-07-12,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,204466,False,South of the Border (feat. Camila Cabello & Cardi B),79,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,yes,2019
17,2017-08-25,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,119133,True,Jocelyn Flores,86,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,yes,2017
?,2018-03-16,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,166605,True,SAD!,85,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,yes,2018
?,2018-03-16,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,110886,True,Hope,85,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,yes,2018
?,2018-03-16,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,135090,True,Moonlight,84,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,yes,2018
17,2017-08-25,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,95466,True,Everybody Dies In Their Nightmares,84,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,yes,2017
?,2018-03-16,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,121886,False,changes,83,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,yes,2018
17,2017-08-25,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,146520,True,Fuck Love (feat. Trippie Redd),83,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,yes,2017
?,2018-03-16,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,160184,True,the remedy for a broken heart (why am I so in love),82,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7,yes,2018
"Come Over When You're Sober, Pt. 2",2018-11-09,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,196400,True,Falling Down - Bonus Track,82,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,yes,2018
Look At Me!,2017-02-20,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,126345,True,Look At Me!,82,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18,yes,2017
lovely (with Khalid),2018-04-19,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,200185,False,lovely (with Khalid),88,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,yes,2018
lovely (with Khalid),2018-04-19,Khalid,6LuN9FCkKOj5PcnpouEgny,200185,False,lovely (with Khalid),88,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,yes,2018
Justice,2021-03-19,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,174406,False,As I Am (feat. Khalid),83,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J,yes,2021
Justice,2021-03-19,Khalid,6LuN9FCkKOj5PcnpouEgny,174406,False,As I Am (feat. Khalid),83,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J,yes,2021
Otra Noche Sin Ti,2021-04-09,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,228920,False,Otra Noche Sin Ti,83,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx,yes,2021
Otra Noche Sin Ti,2021-04-09,Khalid,6LuN9FCkKOj5PcnpouEgny,228920,False,Otra Noche Sin Ti,83,https://open.spotify.com/track/2CdTLdDjwZdVcm0bresVWx,yes,2021
Silence,2017-08-11,Marshmello,64KEffDW9EtZ1y2vBYgq8T,180822,False,Silence,81,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,yes,2017
Silence,2017-08-11,Khalid,6LuN9FCkKOj5PcnpouEgny,180822,False,Silence,81,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,yes,2017
Be Like That (feat. Swae Lee & Khalid),2020-07-10,Khalid,6LuN9FCkKOj5PcnpouEgny,191406,False,Be Like That - feat. Swae Lee & Khalid,81,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,yes,2020
American Teen,2017-04-27,Khalid,6LuN9FCkKOj5PcnpouEgny,202546,False,Young Dumb & Broke,81,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,yes,2017
No.6 Collaborations Project,2019-07-12,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,197866,False,Beautiful People (feat. Khalid),76,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,yes,2019
No.6 Collaborations Project,2019-07-12,Khalid,6LuN9FCkKOj5PcnpouEgny,197866,False,Beautiful People (feat. Khalid),76,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,yes,2019
American Teen,2017-04-27,Khalid,6LuN9FCkKOj5PcnpouEgny,219080,False,Location,80,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,yes,2017
Know Your Worth,2020-02-04,Khalid,6LuN9FCkKOj5PcnpouEgny,181436,False,Know Your Worth,80,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,yes,2020
American Teen,2017-04-27,Khalid,6LuN9FCkKOj5PcnpouEgny,228600,False,8TEEN,79,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5,yes,2017
Relación (Remix),2020-09-04,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,247308,False,Relación - Remix,86,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,yes,2020
Relación (Remix),2020-09-04,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,247308,False,Relación - Remix,86,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,yes,2020
Relación (Remix),2020-09-04,Farruko,329e4yvIujISKGKz1BZZbO,247308,False,Relación - Remix,86,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,yes,2020
PROBLEMA,2021-02-26,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,184506,True,PROBLEMA,85,https://open.spotify.com/track/2dl5K2ScW7jYhAhuem06cm,yes,2021
YHLQMDLG,2020-02-28,Bad Bunny,4q3ewBCX7sLwd24euuV69X,206420,True,La Santa,81,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,yes,2020
YHLQMDLG,2020-02-28,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,206420,True,La Santa,81,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,yes,2020
Con Calma,2019-01-24,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,193226,False,Con Calma,80,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,yes,2019
VIDA,2019-02-01,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,229360,False,Despacito,79,https://open.spotify.com/track/6habFhsOp2NvshLv26DqMb,yes,2019
Emmanuel,2020-05-29,Anuel AA,2R21vXR83lH98kGeO99Y66,301714,False,China,70,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,yes,2020
Emmanuel,2020-05-29,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,301714,False,China,70,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,yes,2020
Emmanuel,2020-05-29,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,301714,False,China,70,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,yes,2020
Emmanuel,2020-05-29,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,301714,False,China,70,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,yes,2020
Barrio Fino (Bonus Track Version),2004-07-13,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,192600,False,Gasolina,77,https://open.spotify.com/track/6jEZLz3YpnEBRpVkv35AmP,yes,2004
De Vuelta Pa' La Vuelta,2020-12-10,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,231593,False,De Vuelta Pa' La Vuelta,77,https://open.spotify.com/track/7AUhck1sPy11OExQmDDx4P,yes,2020
Épico,2019-10-25,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,266086,False,Soltera - Remix,69,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,yes,2019
Épico,2019-10-25,Bad Bunny,4q3ewBCX7sLwd24euuV69X,266086,False,Soltera - Remix,69,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,yes,2019
PAM,2020-05-01,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,201000,True,PAM,76,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn,yes,2020
